CAV,r,m,v,,
1.066656053,0.80089044,-0.2,-0.015512702,4387,107
1.575454477,0.810863931,-0.2,0.104353985,4388,107
1.270616199,0.809031283,-0.2,-0.055581466,4389,107
2.987006106,0.227719673,-0.2,-0.071903459,4390,107
3.93120916,0.150451309,-0.2,0.582089937,4391,107
0.622911513,0.784339157,-0.2,0.590860127,4392,107
0.69166292,0.851220663,-0.2,0.460068738,4393,107
1.050098573,0.824486985,-0.2,0.336701259,4394,107
0.560695477,0.904238153,-0.2,0.260980058,4395,107
0.799513089,0.849705397,-0.2,0.143308211,4396,107
0.629321136,0.828294194,-0.2,0.253442004,4397,107
1.393898246,0.772357952,-0.2,0.371660406,4398,107
1.177939036,0.740613336,-0.2,0.110682522,4399,107
1.267006702,0.777873421,-0.2,0.102718597,4400,107
0.756554661,0.818175871,-0.2,0.275832102,4401,107
1.286250839,0.858985087,-0.2,0.077653643,4402,107
4.32368942,0.103501892,-0.2,-0.018179249,4403,107
6.449267698,-0.058811207,-0.2,0.396588657,4404,107
10.93490293,0.017513797,-0.2,0.101868898,4405,107
5.249318303,0.15882856,-0.2,0.226905614,4406,107
4.355527246,0.425207372,-0.2,0.080377185,4407,107
3.677874099,0.360153355,-0.2,0.377702251,4408,107
4.789684939,0.364364468,-0.2,0.175132282,4409,107
2.114653805,0.573697706,-0.2,0.5189383,4410,107
1.465775846,0.704140222,-0.2,0.097476041,4411,107
3.196799909,0.628526667,-0.2,-0.092718812,4412,107
2.928491299,0.620290827,-0.2,0.010079292,4413,107
2.877738249,0.539834676,-0.2,0.032832874,4414,107
5.734267957,0.53093273,-0.2,0.100955605,4415,107
3.589325872,0.622648067,-0.2,0.092996765,4416,107
3.28401854,0.686670907,-0.2,-0.046869256,4417,107
3.088172835,0.717120276,-0.2,0.117478829,4418,107
2.952606939,0.662595863,-0.2,0.063160088,4419,107
1.806740777,0.637972829,-0.2,0.141198437,4420,107
0.913754781,0.877427754,-0.2,-0.352141716,4421,107
1.057697581,0.906669645,-0.2,-0.435344298,4422,107
0.795179766,0.826530488,-0.2,0.193360674,4423,107
0.753513901,0.794509707,-0.2,0.157032663,4424,107
3.257722816,0.736548443,-0.2,-0.625489904,4425,107
0.714454064,0.862648019,-0.2,0.065617987,4426,107
0.548923685,0.811244988,-0.2,0.670870244,4427,107
3.15430186,0.750626891,-0.2,-0.262451064,4428,107
0.768229958,0.823498974,-0.2,0.212276275,4429,107
2.37091696,0.791079023,-0.2,-0.304722048,4430,107
1.502675749,0.803643235,-0.2,-0.428875972,4431,107
1.587727612,0.444043632,-0.2,0.473065614,4432,107
0.653056197,0.59986289,-0.2,0.488151334,4433,107
1.428557472,0.612092368,-0.2,0.265224271,4434,107
0.716631425,0.724839463,-0.2,0.396138751,4435,107
2.075252303,0.503858956,-0.2,0.050777534,4436,107
2.635520488,0.355175516,-0.2,0.461935473,4437,107
1.09210494,0.536653009,-0.2,0.639063742,4438,107
2.299660137,0.596180173,-0.2,0.178617334,4439,107
5.714102079,0.608634803,-0.2,0.059119196,4440,107
0.855945687,0.719460435,-0.2,0.519130031,4441,107
0.866892339,0.685775287,-0.2,0.322513471,4442,107
2.146185952,0.644478925,-0.2,0.307286736,4443,107
2.130402085,0.503327178,-0.2,0.28315261,4444,107
6.042797612,0.362089745,-0.2,0.379741687,4445,107
1.444401534,0.609400968,-0.2,0.216410318,4446,107
1.159632894,0.383644829,-0.2,0.495600035,4447,107
0.869212127,0.879164858,-0.2,0.051455923,4448,107
0.948994499,0.835109988,-0.2,0.145727317,4449,107
0.72366112,0.895415283,-0.6,0.024039586,4450,108
0.953111563,0.903742736,-0.6,-0.082149165,4451,108
0.630320256,0.832043189,-0.6,0.233249123,4452,108
0.571092348,0.880013702,-0.6,0.024757839,4453,108
0.982486989,0.900838149,-0.6,0.0379493,4454,108
1.410699968,0.536568995,-0.6,-0.071903459,4455,108
1.154690591,0.630558983,-0.6,0.582089937,4456,108
0.625631682,0.929269235,-0.6,0.371660406,4457,108
1.630458744,0.651090044,-0.6,-0.018179249,4458,108
1.914447809,0.566419508,-0.6,0.396588657,4459,108
3.132202789,0.604500788,-0.6,0.101868898,4460,108
1.852659496,0.668227084,-0.6,0.226905614,4461,108
1.982945983,0.744440477,-0.6,0.080377185,4462,108
1.420272997,0.704014719,-0.6,0.377702251,4463,108
1.866716821,0.684216413,-0.6,0.175132282,4464,108
0.799120177,0.81327302,-0.6,0.5189383,4465,108
0.890445453,0.838708664,-0.6,-0.092718812,4466,108
0.902332644,0.828808421,-0.6,0.010079292,4467,108
1.164359656,0.782176515,-0.6,0.032832874,4468,108
2.308612268,0.758798701,-0.6,0.100955605,4469,108
1.186288571,0.823877584,-0.6,0.092996765,4470,108
0.760524202,0.869848685,-0.6,-0.046869256,4471,108
0.986335368,0.880252262,-0.6,0.117478829,4472,108
1.196785236,0.836094322,-0.6,0.063160088,4473,108
0.943589633,0.798347505,-0.6,0.141198437,4474,108
0.467672727,0.990984652,-0.6,0.065617987,4475,108
0.492594062,0.730265066,-0.6,0.473065614,4476,108
0.559774759,0.825295143,-0.6,0.265224271,4477,108
0.631934944,0.772371561,-0.6,0.050777534,4478,108
0.768213993,0.718140397,-0.6,0.461935473,4479,108
0.694421837,0.826557347,-0.6,0.178617334,4480,108
2.191805378,0.827791952,-0.6,0.059119196,4481,108
0.730692206,0.851914392,-0.6,0.307286736,4482,108
0.767459977,0.782909775,-0.6,0.28315261,4483,108
2.360260736,0.729318202,-0.6,0.379741687,4484,108
0.562731242,0.827173042,-0.6,0.216410318,4485,108
0.380958497,0.736541105,-0.6,0.495600035,4486,108
0.981934939,0.706383424,-0.485714286,0.024039586,4487,109
1.363760135,0.634368984,-0.485714286,-0.082149165,4488,109
1.576186972,0.529431077,-0.485714286,0.233249123,4489,109
0.716581652,0.506830153,-0.485714286,0.464357724,4490,109
1.468331656,0.554399159,-0.485714286,0.024757839,4491,109
1.971015441,0.577415732,-0.485714286,0.0379493,4492,109
0.980417103,0.624295597,-0.485714286,-0.37610716,4493,109
2.081274774,0.497012414,-0.485714286,0.030260449,4494,109
1.729858642,0.522048466,-0.485714286,-0.015512702,4495,109
2.450281276,0.560633239,-0.485714286,0.104353985,4496,109
1.467494367,0.659606447,-0.485714286,-0.152173471,4497,109
0.967593844,0.629222887,-0.485714286,-0.219813961,4498,109
0.904468929,0.629560836,-0.485714286,-0.055581466,4499,109
0.57543957,0.770299286,-0.485714286,0.101868898,4500,109
1.058304086,0.727860953,-0.485714286,0.080377185,4501,109
0.776962589,0.684273858,-0.485714286,0.175132282,4502,109
0.87439263,0.678874752,-0.485714286,0.010079292,4503,109
0.932570052,0.660469968,-0.485714286,0.032832874,4504,109
1.388807499,0.615381732,-0.485714286,0.100955605,4505,109
1.019056571,0.640001977,-0.485714286,0.092996765,4506,109
1.074269085,0.647602306,-0.485714286,0.117478829,4507,109
1.392186489,0.57834124,-0.485714286,0.063160088,4508,109
1.275180978,0.538191897,-0.485714286,0.141198437,4509,109
0.992472093,0.785201444,-0.485714286,0.379741687,4510,109
2.184060504,0.778448126,-0.657142857,0.024039586,4511,110
0.874892545,0.827269592,-0.657142857,0.283230671,4512,110
2.295340605,0.807920563,-0.657142857,-0.082149165,4513,110
1.316292255,0.74063429,-0.657142857,0.233249123,4514,110
1.033790308,0.793375862,-0.657142857,0.024757839,4515,110
1.679898811,0.8173714,-0.657142857,0.0379493,4516,110
0.777190299,0.865167927,-0.657142857,-0.396144089,4517,110
0.884266837,0.81312246,-0.657142857,0.030260449,4518,110
0.918332587,0.85217601,-0.657142857,-0.015512702,4519,110
1.495499504,0.859955684,-0.657142857,0.104353985,4520,110
0.953652568,0.855544806,-0.657142857,-0.055581466,4521,110
1.348582439,0.247694279,-0.657142857,-0.071903459,4522,110
0.555369688,0.798734267,-0.657142857,0.590860127,4523,110
0.603087676,0.865469614,-0.657142857,0.460068738,4524,110
0.773677323,0.841482092,-0.657142857,0.336701259,4525,110
0.473549225,0.870321939,-0.657142857,0.143308211,4526,110
0.948308221,0.797702695,-0.657142857,0.371660406,4527,110
0.83737925,0.774595857,-0.657142857,0.110682522,4528,110
1.032470804,0.806592999,-0.657142857,0.102718597,4529,110
0.631811825,0.843587315,-0.657142857,0.275832102,4530,110
0.580827447,0.939330671,-0.657142857,0.330016306,4531,110
0.361306404,0.923807562,-0.657142857,0.362074807,4532,110
3.056198357,0.101607602,-0.657142857,-0.018179249,4533,110
2.168522773,0.145353975,-0.657142857,0.396588657,4534,110
5.174026754,0.244118553,-0.657142857,0.101868898,4535,110
3.559352604,0.30067803,-0.657142857,0.226905614,4536,110
3.234929484,0.507415183,-0.657142857,0.080377185,4537,110
2.467186966,0.473246406,-0.657142857,0.377702251,4538,110
3.117978613,0.484957783,-0.657142857,0.175132282,4539,110
1.621793549,0.627715989,-0.657142857,0.5189383,4540,110
0.816834669,0.744569061,-0.657142857,0.097476041,4541,110
2.401654977,0.681527764,-0.657142857,-0.092718812,4542,110
2.374123566,0.679691714,-0.657142857,0.010079292,4543,110
2.192128898,0.614393409,-0.657142857,0.032832874,4544,110
5.9751912,0.615279007,-0.657142857,0.100955605,4545,110
3.124488267,0.685951589,-0.657142857,0.092996765,4546,110
2.813884505,0.735888236,-0.657142857,-0.046869256,4547,110
2.532488145,0.769165405,-0.657142857,0.117478829,4548,110
2.007755658,0.725404163,-0.657142857,0.063160088,4549,110
1.424551278,0.708965471,-0.657142857,0.141198437,4550,110
0.415520151,0.853210565,-0.657142857,0.193360674,4551,110
0.5445461,0.826229219,-0.657142857,0.157032663,4552,110
1.448668722,0.777566905,-0.657142857,-0.625489904,4553,110
0.410749596,0.889741305,-0.657142857,0.065617987,4554,110
0.35759734,0.914005266,-0.657142857,0.811120937,4555,110
2.028585564,0.793280878,-0.657142857,-0.262451064,4556,110
0.599806459,0.859186074,-0.657142857,0.212276275,4557,110
1.303929247,0.830732013,-0.657142857,-0.304722048,4558,110
0.865375935,0.844716475,-0.657142857,-0.428875972,4559,110
0.846739477,0.429194213,-0.657142857,0.473065614,4560,110
1.02702391,0.623213628,-0.657142857,0.265224271,4561,110
1.445829918,0.513058564,-0.657142857,0.050777534,4562,110
1.67270022,0.368455713,-0.657142857,0.461935473,4563,110
0.717725131,0.570898102,-0.657142857,0.639063742,4564,110
1.609700856,0.626014415,-0.657142857,0.178617334,4565,110
4.086488048,0.625812041,-0.657142857,0.059119196,4566,110
0.629231868,0.739149033,-0.657142857,0.519130031,4567,110
0.775853444,0.718466003,-0.657142857,0.322513471,4568,110
1.591854339,0.687789745,-0.657142857,0.307286736,4569,110
1.137778102,0.557425656,-0.657142857,0.28315261,4570,110
5.195893304,0.428936283,-0.657142857,0.379741687,4571,110
0.996114453,0.624968265,-0.657142857,0.216410318,4572,110
0.677756316,0.448895037,-0.657142857,0.495600035,4573,110
0.595629205,0.874701633,-0.657142857,0.145727317,4574,110
1.00737318,0.599980241,-0.714285714,0.024039586,4575,111
0.659272192,0.582658994,-0.714285714,0.283230671,4576,111
1.149963426,0.570316972,-0.714285714,-0.082149165,4577,111
0.599120932,0.586940335,-0.714285714,0.024757839,4578,111
0.976127397,0.579741384,-0.714285714,0.0379493,4579,111
0.625366359,0.593309335,-0.714285714,-0.396144089,4580,111
0.566804142,0.58914617,-0.714285714,-0.37610716,4581,111
0.847071654,0.621041032,-0.714285714,-0.152173471,4582,111
0.638775812,0.658477668,-0.714285714,-0.201876111,4583,111
0.810129648,0.683331386,-0.714285714,0.174920113,4584,111
0.548620213,0.584519867,-0.714285714,-0.055581466,4585,111
0.481209641,0.794646948,-0.714285714,0.371660406,4586,111
0.925109511,0.708340882,-0.714285714,0.080377185,4587,111
0.676664136,0.644101444,-0.714285714,-0.092718812,4588,111
0.570998613,0.62279566,-0.714285714,0.010079292,4589,111
0.682637178,0.651665407,-0.714285714,0.032832874,4590,111
1.386740803,0.671110378,-0.714285714,0.100955605,4591,111
0.693318734,0.612091682,-0.714285714,0.092996765,4592,111
0.682963049,0.61776012,-0.714285714,-0.046869256,4593,111
1.058541116,0.57774024,-0.714285714,0.117478829,4594,111
0.869946672,0.600898824,-0.714285714,0.063160088,4595,111
0.634491868,0.647733552,-0.714285714,-0.352141716,4596,111
0.662773906,0.681445374,-0.714285714,-0.435344298,4597,111
0.531965612,0.697054572,-0.714285714,0.316097452,4598,111
0.405445555,0.728240429,-0.714285714,0.247495256,4599,111
0.534472483,0.738270846,-0.714285714,-0.342470476,4600,111
0.8400612,0.625116655,-0.714285714,-0.262451064,4601,111
0.702810496,0.636741009,-0.714285714,-0.304722048,4602,111
0.6099712,0.615263905,-0.714285714,-0.428875972,4603,111
0.450575874,0.846982567,-0.714285714,0.34545599,4604,111
0.420819495,0.922496502,-0.714285714,0.207138658,4605,111
0.347508261,0.849013765,-0.714285714,0.265224271,4606,111
0.593474691,0.774414835,-0.714285714,0.178617334,4607,111
1.061508547,0.825286501,-0.714285714,0.059119196,4608,111
0.440053658,0.722054073,-0.714285714,0.28315261,4609,111
1.092369851,0.757061531,-0.714285714,0.379741687,4610,111
0.601831611,0.703338154,-0.714285714,0.204091338,4611,111
0.470491583,0.671949771,-0.714285714,0.172814635,4612,111
0.532772705,0.626318077,-0.714285714,0.145727317,4613,111
0.309389453,0.863558159,-0.714285714,0.31984501,4614,111
1.060689867,0.747777775,-0.657142857,0.024039586,4615,112
0.745287874,0.781781209,-0.657142857,0.283230671,4616,112
0.993689542,0.754193445,-0.657142857,-0.082149165,4617,112
0.879750914,0.667750033,-0.657142857,0.233249123,4618,112
0.744930059,0.725175299,-0.657142857,0.024757839,4619,112
1.12696084,0.75197412,-0.657142857,0.0379493,4620,112
0.388322855,0.80014174,-0.657142857,-0.37610716,4621,112
0.567085113,0.734468214,-0.657142857,0.030260449,4622,112
0.754644356,0.789424226,-0.657142857,0.104353985,4623,112
0.476020548,0.79591255,-0.657142857,-0.055581466,4624,112
0.937545741,0.643085151,-0.657142857,-0.071903459,4625,112
0.98902328,0.638727768,-0.657142857,0.582089937,4626,112
0.542343056,0.86974805,-0.657142857,0.590860127,4627,112
0.868242604,0.834380688,-0.657142857,0.371660406,4628,112
0.477287846,0.79059549,-0.657142857,0.110682522,4629,112
0.537558891,0.829218073,-0.657142857,0.102718597,4630,112
1.200072701,0.609953665,-0.657142857,-0.018179249,4631,112
1.029978126,0.568002378,-0.657142857,0.396588657,4632,112
3.080210393,0.535644229,-0.657142857,0.101868898,4633,112
1.795739238,0.547469977,-0.657142857,0.226905614,4634,112
2.319274567,0.581448202,-0.657142857,0.080377185,4635,112
1.713729684,0.53620717,-0.657142857,0.377702251,4636,112
2.283046416,0.525635207,-0.657142857,0.175132282,4637,112
0.859058655,0.660861512,-0.657142857,0.5189383,4638,112
0.473280913,0.751512178,-0.657142857,0.097476041,4639,112
1.071691722,0.681795714,-0.657142857,-0.092718812,4640,112
1.164021904,0.660988942,-0.657142857,0.010079292,4641,112
1.470030721,0.602374074,-0.657142857,0.032832874,4642,112
3.013238586,0.57739748,-0.657142857,0.100955605,4643,112
1.566840118,0.650377167,-0.657142857,0.092996765,4644,112
0.906304697,0.717223137,-0.657142857,-0.046869256,4645,112
1.220295083,0.72343271,-0.657142857,0.117478829,4646,112
1.614356021,0.66563518,-0.657142857,0.063160088,4647,112
1.373035905,0.63552261,-0.657142857,0.141198437,4648,112
0.793282217,0.768072157,-0.657142857,-0.625489904,4649,112
0.479512207,0.895296656,-0.657142857,0.065617987,4650,112
0.371017357,0.840576013,-0.657142857,0.670870244,4651,112
0.890051742,0.771395783,-0.657142857,-0.262451064,4652,112
0.463828927,0.708035529,-0.657142857,0.473065614,4653,112
0.771581914,0.710277537,-0.657142857,0.050777534,4654,112
0.943036376,0.652240301,-0.657142857,0.461935473,4655,112
0.708106009,0.721399563,-0.657142857,0.178617334,4656,112
1.627382114,0.750781358,-0.657142857,0.059119196,4657,112
0.396655885,0.761535173,-0.657142857,0.322513471,4658,112
0.879655409,0.714015656,-0.657142857,0.307286736,4659,112
1.098230855,0.642142578,-0.657142857,0.28315261,4660,112
2.794089356,0.602252254,-0.657142857,0.379741687,4661,112
0.650989472,0.753970945,-0.657142857,0.216410318,4662,112
0.509143095,0.605997906,-0.657142857,0.495600035,4663,112
0.887961103,0.727290427,-0.485714286,0.024039586,4664,113
1.013092862,0.65683627,-0.485714286,-0.082149165,4665,113
1.188094636,0.545372614,-0.485714286,0.233249123,4666,113
0.598786014,0.497498079,-0.485714286,0.464357724,4667,113
1.201474495,0.575609595,-0.485714286,0.024757839,4668,113
1.507502784,0.598982581,-0.485714286,0.0379493,4669,113
0.79771647,0.644305422,-0.485714286,-0.37610716,4670,113
1.431175416,0.505984815,-0.485714286,0.030260449,4671,113
1.519595201,0.531846102,-0.485714286,-0.015512702,4672,113
2.109260054,0.57658883,-0.485714286,0.104353985,4673,113
1.328768264,0.676645187,-0.485714286,-0.152173471,4674,113
0.840313747,0.742163484,-0.485714286,0.080377185,4675,113
0.580050524,0.692693143,-0.485714286,0.175132282,4676,113
0.676672307,0.698762571,-0.485714286,0.010079292,4677,113
0.691543462,0.677853478,-0.485714286,0.032832874,4678,113
1.10505622,0.62890961,-0.485714286,0.100955605,4679,113
0.841424097,0.660400847,-0.485714286,0.092996765,4680,113
0.843342375,0.66998552,-0.485714286,0.117478829,4681,113
1.209742215,0.599101503,-0.485714286,0.063160088,4682,113
0.907845549,0.546941352,-0.485714286,0.141198437,4683,113
0.793489863,0.900444964,-0.485714286,0.059119196,4684,113
0.916838617,0.797613013,-0.485714286,0.379741687,4685,113
1.231611862,0.79229618,-0.2,0.024039586,4686,114
1.006190057,0.744012275,-0.2,0.283230671,4687,114
1.968295786,0.718982951,-0.2,-0.082149165,4688,114
1.207874499,0.709604017,-0.2,0.233249123,4689,114
0.78716958,0.658960216,-0.2,0.464357724,4690,114
1.494693579,0.679521493,-0.2,0.024757839,4691,114
2.44358323,0.670373204,-0.2,0.0379493,4692,114
1.848113352,0.711883242,-0.2,-0.396144089,4693,114
2.214014235,0.656929341,-0.2,-0.37610716,4694,114
1.704406502,0.636030736,-0.2,0.030260449,4695,114
2.438809813,0.592498637,-0.2,-0.015512702,4696,114
3.742689312,0.603856683,-0.2,0.104353985,4697,114
2.328062717,0.567993578,-0.2,0.138969263,4698,114
4.154190206,0.636206424,-0.2,-0.152173471,4699,114
3.257467498,0.654926916,-0.2,-0.201876111,4700,114
3.200454718,0.518966012,-0.2,-0.219813961,4701,114
3.273160272,0.598078145,-0.2,0.056352968,4702,114
3.12807912,0.520622503,-0.2,0.327816172,4703,114
2.845651095,0.666892724,-0.2,-0.315072859,4704,114
3.181736474,0.583243819,-0.2,-0.226736799,4705,114
0.900747365,0.667563123,-0.2,0.746452675,4706,114
2.074604904,0.664427667,-0.2,0.174920113,4707,114
1.906110802,0.668935156,-0.2,-0.055581466,4708,114
1.086467309,0.868499118,-0.2,0.080377185,4709,114
0.919097322,0.81508112,-0.2,0.032832874,4710,114
1.049322379,0.795165127,-0.2,0.100955605,4711,114
1.192337831,0.753721934,-0.2,0.117478829,4712,114
1.310674465,0.737334965,-0.2,0.063160088,4713,114
1.454235148,0.73472111,-0.2,-0.352141716,4714,114
