CAV,Rrup,Mw,Vs30,zh,
0.879655409,93.75635591,5.1,377.0819,4659,112
1.098230855,77.50142091,5.1,363.2759,4660,112
2.794089356,69.7292909,5.1,421.7628,4661,112
0.650989472,104.2245138,5.1,327.6713,4662,112
0.509143095,70.42464682,5.1,504.4681,4663,112
0.887961103,97.11214387,5.4,243.39799,4664,113
1.013092862,80.57772055,5.4,206.55794,4665,113
1.188094636,59.97556805,5.4,336.31079,4666,113
0.598786014,52.8316286,5.4,480.68826,4667,113
1.201474495,64.97742103,5.4,243.66833,4668,113
1.507502784,69.12791226,5.4,248.68715,4669,113
0.79771647,77.94675665,5.4,131.13963,4670,113
1.431175416,54.03288001,5.4,245.74942,4671,113
1.519595201,57.8644613,5.4,228.96497,4672,113
2.109260054,65.14620099,5.4,275.56555,4673,113
1.328768264,84.9191099,5.4,185.37057,4674,113
0.840313747,101.0148486,5.4,265.5409,4675,113
0.580050524,88.60716622,5.4,307.42,4676,113
0.676672307,90.04338557,5.4,238.2027,4677,113
0.691543462,85.19136777,5.4,246.7284,4678,113
1.10505622,74.83158359,5.4,274.122,4679,113
0.841424097,81.34223041,5.4,270.7708,4680,113
0.843342375,83.43406194,5.4,281.2124,4681,113
1.209742215,69.14969391,5.4,258.5682,4682,113
0.907845549,60.22533532,5.4,291.7127,4683,113
0.793489863,153.6350953,5.4,256.9584,4684,113
0.916838617,116.9986181,5.4,421.7628,4685,113
1.231611862,115.3622282,5.9,243.39799,4686,114
1.006190057,101.5108065,5.9,363.31973,4687,114
1.968295786,94.99826325,5.9,206.55794,4688,114
1.207874499,92.66699125,5.9,336.31079,4689,114
0.78716958,81.03238278,5.9,480.68826,4690,114
1.494693579,85.56864747,5.9,243.66833,4691,114
2.44358323,83.51979564,5.9,248.68715,4692,114
1.848113352,93.22820983,5.9,127.1408,4693,114
2.214014235,80.59759031,5.9,131.13963,4694,114
1.704406502,76.25668098,5.9,245.74942,4695,114
2.438809813,67.9506422,5.9,228.96497,4696,114
3.742689312,70.02629802,5.9,275.56555,4697,114
2.328062717,63.67957084,5.9,290.70941,4698,114
4.154190206,76.29218101,5.9,185.37057,4699,114
3.257467498,80.17117287,5.9,171.66423,4700,114
3.200454718,55.92334985,5.9,166.97049,4701,114
3.273160272,68.96248036,5.9,255.86218,4702,114
3.12807912,56.16929788,5.9,389.23804,4703,114
2.845651095,82.75325378,5.9,144.11224,4704,114
3.181736474,66.30492049,5.9,165.19353,4705,114
0.900747365,82.90035361,5.9,743.37653,4706,114
2.074604904,82.21460856,5.9,307.31921,4707,114
1.906110802,83.20222255,5.9,215.21594,4708,114
1.086467309,141.167999,5.9,265.5409,4709,114
0.919097322,122.5400494,5.9,246.7284,4710,114
1.049322379,116.2423557,5.9,274.122,4711,114
1.192337831,104.1557827,5.9,281.2124,4712,114
1.310674465,99.73094494,5.9,258.5682,4713,114
1.454235148,99.04274168,5.9,136.088,4714,114
1.911445737,100.7809495,5.9,119.6667,4715,114
0.68088248,95.64452776,5.9,615.7157,4716,114
1.679263017,97.70044267,5.9,262.0394,4717,114
0.789724874,104.489383,5.9,458.2165,4718,114
1.081138854,108.0896167,5.9,382.2518,4719,114
1.44229423,120.8839988,5.9,138.1374,4720,114
0.89953445,119.6130502,5.9,375.5872,4721,114
1.236071443,134.4630479,5.9,99.70285,4722,114
1.794062903,132.411834,5.9,89.19601,4723,114
1.630093236,123.3022207,5.9,156.3224,4724,114
1.370375037,123.2090921,5.9,146.4362,4725,114
1.266047121,112.7864067,5.9,120.869,4726,114
0.542163269,140.0195102,5.9,399.9957,4727,114
0.848364096,139.8147672,5.9,309.6915,4728,114
1.440427329,146.9620533,5.9,199.3158,4729,114
0.904995979,179.4483761,5.9,323.0094,4730,114
1.062211222,157.8641174,5.9,421.7628,4731,114
1.267905525,139.5352968,5.9,253.933,4732,114
1.115046211,123.954926,5.9,321.4917,4733,114
1.118904528,121.3201758,5.9,278.458,4734,114
1.023772226,109.0312843,5.9,293.7617,4735,114
1.110135875,122.1388477,5.9,430.6437,4736,114
0.926822364,122.354364,5.9,298.2384,4737,114
1.010965291,155.5404763,5.4,243.39799,4738,115
1.106825183,150.302684,5.4,206.55794,4739,115
1.108083423,116.0104833,5.4,336.31079,4740,115
0.747323641,134.7101781,5.4,243.66833,4741,115
1.109543444,143.3570582,5.4,248.68715,4742,115
0.7043013,125.0789233,5.4,245.74942,4743,115
1.243052143,90.89506785,5.4,209.85481,4744,115
1.188701889,111.5915743,5.4,576.61603,4745,115
0.741099828,190.233598,5.4,416.52783,4746,115
1.433149251,111.3655377,5.4,228.0233,4747,115
1.948896103,86.24510157,5.4,432.8886,4748,115
3.976998622,87.20301839,5.4,274.5092,4749,115
2.20208487,102.7849063,5.4,333.0297,4750,115
2.164388963,115.8704942,5.4,265.5409,4751,115
1.743946072,100.1321493,5.4,420.4355,4752,115
1.892357257,90.60106263,5.4,307.42,4753,115
0.933201933,136.7926508,5.4,522.9963,4754,115
1.050336163,140.7457353,5.4,203.2111,4755,115
1.107013397,132.8423819,5.4,238.2027,4756,115
1.233302605,117.1209488,5.4,246.7284,4757,115
3.218443856,103.0939496,5.4,274.122,4758,115
1.5392172,126.9848757,5.4,270.7708,4759,115
0.830755605,148.7048886,5.4,218.1334,4760,115
1.308336944,144.6573901,5.4,281.2124,4761,115
1.441236023,123.7678587,5.4,258.5682,4762,115
1.740161721,103.2896989,5.4,291.7127,4763,115
0.536750931,137.2632989,5.4,487.2012,4764,115
0.748839267,161.4001806,5.4,353.3482,4765,115
0.798760306,144.4445874,5.4,253.6669,4766,115
0.972271438,127.6392764,5.4,478.8921,4767,115
0.767252812,153.1434001,5.4,309.0803,4768,115
2.163614235,159.4518761,5.4,256.9584,4769,115
0.470496203,181.1951855,5.4,523.1513,4770,115
1.026241976,151.4745698,5.4,377.0819,4771,115
0.946926377,132.3004397,5.4,363.2759,4772,115
3.096809402,120.4608199,5.4,421.7628,4773,115
0.728358262,159.9889359,5.4,327.6713,4774,115
0.531491511,121.8044361,5.4,504.4681,4775,115
0.66975874,77.43172223,5.3,206.55794,4776,116
0.822936224,57.62761996,5.3,336.31079,4777,116
0.558165089,53.57269193,5.3,480.68826,4778,116
0.836850195,62.51524518,5.3,243.66833,4779,116
1.102576321,66.71746998,5.3,248.68715,4780,116
1.154030063,53.28222244,5.3,245.74942,4781,116
1.399490572,57.50926935,5.3,228.96497,4782,116
1.428559332,64.03882849,5.3,275.56555,4783,116
0.415533978,85.52258144,5.3,307.42,4784,116
0.805610545,65.9460803,5.3,258.5682,4785,116
0.66061739,58.2408667,5.3,291.7127,4786,116
1.594344866,45.74578765,4.9,243.39799,4787,117
1.124568044,54.31801385,4.9,363.31973,4788,117
1.261637561,56.47974135,4.9,206.55794,4789,117
0.685849931,74.15780461,4.9,336.31079,4790,117
0.698956616,67.73747916,4.9,243.66833,4791,117
1.214657008,67.15743815,4.9,248.68715,4792,117
0.460565909,112.0910505,4.9,576.61603,4793,117
0.985687092,106.0607976,4.9,584.48499,4794,117
0.502192933,120.6713176,4.9,477.51245,4795,117
0.825505776,105.4504116,4.9,394.61996,4796,117
1.20019409,75.40215361,4.9,416.52783,4797,117
1.492006865,56.05061065,4.9,278.27405,4798,117
1.328292835,67.59266473,4.9,274.86993,4799,117
0.748009177,100.0118084,4.9,228.0233,4800,117
0.434193,112.3310545,4.9,432.8886,4801,117
1.117389972,100.9582494,4.9,274.5092,4802,117
1.187138392,84.7538754,4.9,333.0297,4803,117
1.599800971,65.38191161,4.9,265.5409,4804,117
0.964710238,76.38266132,4.9,420.4355,4805,117
0.748090418,85.09973791,4.9,307.42,4806,117
1.055772811,52.2249224,4.9,522.9963,4807,117
0.945298018,47.94045039,4.9,272.6518,4808,117
1.316256008,46.64839304,4.9,203.2111,4809,117
1.085730565,48.88441848,4.9,238.2027,4810,117
1.203078323,58.94217914,4.9,246.7284,4811,117
3.248431359,72.16009742,4.9,274.122,4812,117
1.45317267,53.18672411,4.9,270.7708,4813,117
1.705605127,44.18735968,4.9,218.1334,4814,117
1.581632781,50.36709311,4.9,281.2124,4815,117
1.41265644,61.65328646,4.9,258.5682,4816,117
0.631875961,82.78945782,4.9,291.7127,4817,117
0.557047024,61.9066807,4.9,298.9396,4818,117
1.131865939,46.47741586,4.9,89.19601,4819,117
0.77186625,81.41149493,4.9,259.5523,4820,117
0.487434457,69.74859597,4.9,242.8009,4821,117
0.404958903,84.28832402,4.9,821.5139,4822,117
0.753076861,61.21036069,4.9,661.4196,4823,117
1.375510149,46.32177982,4.9,156.3224,4824,117
0.86079314,51.46594392,4.9,146.4362,4825,117
1.043997216,54.27765338,4.9,120.869,4826,117
1.087675589,94.32992206,4.9,353.3482,4827,117
0.598139551,100.7308585,4.9,432.5877,4828,117
1.264572556,92.75867906,4.9,253.6669,4829,117
0.672815292,91.66752887,4.9,478.8921,4830,117
0.766395806,70.59865741,4.9,629.692,4831,117
1.831639883,70.29801168,4.9,309.0803,4832,117
3.366605266,85.87498079,4.9,256.9584,4833,117
0.886051688,60.45241158,4.9,386.0611,4834,117
1.415347872,50.26758159,4.9,377.0819,4835,117
0.833973704,61.48204931,4.9,363.2759,4836,117
2.189094512,73.9725277,4.9,421.7628,4837,117
1.067907682,88.06596676,4.9,327.6713,4838,117
0.329363328,72.07885238,4.9,504.4681,4839,117
0.645560056,61.6333598,4.9,293.7617,4840,117
1.112563144,74.00428068,5.1,243.39799,4841,118
1.077890148,65.28013709,5.1,206.55794,4842,118
0.698866861,54.29981116,5.1,336.31079,4843,118
0.653124502,57.31538757,5.1,243.66833,4844,118
0.960783016,61.12271473,5.1,248.68715,4845,118
0.714523483,93.99676176,5.1,274.5092,4846,118
1.223181366,76.72432993,5.1,265.5409,4847,118
0.677559511,73.31151395,5.1,420.4355,4848,118
0.649841246,73.71210566,5.1,307.42,4849,118
1.000231841,74.46045714,5.1,203.2111,4850,118
0.74737076,66.20075297,5.1,238.2027,4851,118
0.985853722,63.71346195,5.1,246.7284,4852,118
1.675748026,60.36596097,5.1,274.122,4853,118
0.921499387,60.51148045,5.1,270.7708,4854,118
0.759392603,73.64021813,5.1,218.1334,4855,118
0.945048051,64.10534349,5.1,281.2124,4856,118
1.038458876,55.07464887,5.1,258.5682,4857,118
0.681713347,57.29093053,5.1,291.7127,4858,118
0.544018949,122.9187066,5.1,138.1374,4859,118
0.964978739,82.45932399,5.1,156.3224,4860,118
0.582544244,107.3642783,5.1,309.0803,4861,118
1.327427085,122.6797782,5.1,256.9584,4862,118
0.574212944,86.95668114,5.1,363.2759,4863,118
1.347682075,90.89933543,5.1,421.7628,4864,118
0.64567887,70.34030235,4.9,363.31973,4865,119
1.159366332,65.16270269,4.9,206.55794,4866,119
0.663442855,60.41310594,4.9,243.66833,4867,119
1.408290908,55.9408494,4.9,248.68715,4868,119
1.245725448,61.35654614,4.9,127.1408,4869,119
1.383277977,50.11098661,4.9,131.13963,4870,119
0.62187265,59.94570516,4.9,245.74942,4871,119
1.175452958,49.52137212,4.9,228.96497,4872,119
2.354498219,45.07890201,4.9,275.56555,4873,119
1.494761903,38.91699311,4.9,290.70941,4874,119
3.092629562,45.83015549,4.9,185.37057,4875,119
1.873915957,51.02238215,4.9,171.66423,4876,119
1.282147551,39.51485531,4.9,166.97049,4877,119
1.976852572,43.19748567,4.9,255.86218,4878,119
0.937988112,44.06167906,4.9,389.23804,4879,119
0.73336058,49.53756313,4.9,165.19353,4880,119
1.068775806,54.79844456,4.9,307.31921,4881,119
1.086163428,52.47481453,4.9,215.21594,4882,119
0.700755178,67.95523866,4.9,136.088,4883,119
0.706361498,81.39578581,4.9,120.869,4884,119
0.429001764,133.1870333,4.9,199.3158,4885,119
0.455388872,89.32879536,4.9,306.3208,4886,119
0.543939634,77.36438931,4.9,293.7617,4887,119
0.661535195,129.9350387,5.3,243.39799,4888,120
0.738457039,113.2608641,5.3,363.31973,4889,120
0.876962917,114.1476735,5.3,206.55794,4890,120
1.060674343,109.9195993,5.3,248.68715,4891,120
0.716416208,101.1584057,5.3,127.1408,4892,120
0.723867219,97.85501488,5.3,131.13963,4893,120
0.628501701,106.9540442,5.3,228.96497,4894,120
1.047782052,99.85949616,5.3,275.56555,4895,120
0.794210685,88.00907389,5.3,290.70941,4896,120
1.948273207,86.54552063,5.3,185.37057,4897,120
1.651387112,78.6460139,5.3,171.66423,4898,120
0.807537101,83.15544044,5.3,166.97049,4899,120
1.849063293,74.2846097,5.3,255.86218,4900,120
1.245679948,73.78537263,5.3,389.23804,4901,120
2.115077238,65.32309105,5.3,144.11224,4902,120
1.350622006,65.68866489,5.3,165.19353,4903,120
1.83007733,61.32829075,5.3,743.37653,4904,120
2.457235758,74.76188157,5.3,307.31921,4905,120
0.615260035,99.78432371,5.3,215.21594,4906,120
1.237084657,93.35000047,5.3,136.088,4907,120
1.154830266,88.36638587,5.3,119.6667,4908,120
1.436380116,72.5595527,5.3,262.0394,4909,120
0.601539351,83.94969104,5.3,458.2165,4910,120
0.766438692,92.86718652,5.3,382.2518,4911,120
0.646923743,87.34743159,5.3,381.2995,4912,120
0.609603685,110.587397,5.3,343.7977,4913,120
1.220767855,99.87805372,5.3,138.1374,4914,120
0.888767629,94.47188497,5.3,375.5872,4915,120
0.600808943,104.8848288,5.3,473.4697,4916,120
0.593735628,111.6338948,5.3,396.2268,4917,120
0.667732604,117.3625022,5.3,120.869,4918,120
1.025958123,103.8521717,5.3,399.9957,4919,120
0.861263117,99.53555746,5.3,309.6915,4920,120
1.54276377,103.7938677,5.3,199.3158,4921,120
0.52442423,111.2144296,5.3,459.312,4922,120
0.392657258,118.7363321,5.3,360.4274,4923,120
0.926673847,141.9022767,5.3,323.0094,4924,120
0.771823633,129.3769359,5.3,253.933,4925,120
0.846494565,111.1156446,5.3,321.4917,4926,120
0.816747015,106.9964712,5.3,278.458,4927,120
1.323646168,81.90620157,5.3,430.6437,4928,120
1.526180214,81.93048691,5.3,298.2384,4929,120
0.794136631,107.8365718,5.3,264.1159,4930,120
0.496407355,121.0629197,5.3,540.6636,4931,120
0.595557524,134.3272858,5.3,303.7069,4932,120
0.349419332,162.2625745,5.3,186.1839,4933,120
0.494697538,148.5800727,5.3,127.1408,4934,121
0.630179847,126.9277339,5.3,228.96497,4935,121
0.824619778,128.0987228,5.3,275.56555,4936,121
1.258286632,128.6977254,5.3,185.37057,4937,121
0.895074865,105.0251309,5.3,166.97049,4938,121
1.01122057,114.7873748,5.3,255.86218,4939,121
0.812097196,96.96494618,5.3,389.23804,4940,121
1.408183059,102.5817402,5.3,165.19353,4941,121
0.49114218,104.9681244,5.3,743.37653,4942,121
0.889470312,125.5762076,5.3,307.31921,4943,121
0.679254105,146.1698321,5.3,119.6667,4944,121
0.631379067,163.3237885,5.3,138.1374,4945,121
0.57237303,133.6283911,5.3,298.2384,4946,121
0.534590103,151.6455864,5.3,264.1159,4947,121
0.7340601,110.3366993,5.8,243.39799,4948,122
1.166742314,60.54974414,5.8,336.31079,4949,122
1.122383811,38.22884909,5.8,480.68826,4950,122
0.844685987,74.06063841,5.8,243.66833,4951,122
1.08382986,80.89345502,5.8,248.68715,4952,122
1.353005412,55.21648329,5.8,245.74942,4953,122
1.340796086,76.11948586,5.8,275.56555,4954,122
0.67846322,122.9969516,5.8,228.0233,4955,122
0.615414489,103.573351,5.8,432.8886,4956,122
0.939912415,94.87718042,5.8,274.5092,4957,122
1.147651213,99.55165932,5.8,265.5409,4958,122
0.853058929,85.22137363,5.8,420.4355,4959,122
1.198209188,76.76259354,5.8,307.42,4960,122
0.844874178,108.8026335,5.8,203.2111,4961,122
0.808861741,97.02502475,5.8,238.2027,4962,122
1.469565664,69.96594335,5.8,274.122,4963,122
1.056572038,74.45094861,5.8,258.5682,4964,122
1.524494142,52.53368426,5.8,291.7127,4965,122
1.15976947,114.2133978,5.8,421.7628,4966,122
2.0297462,65.28939494,5.4,243.39799,4967,123
1.069147552,67.6882005,5.4,363.31973,4968,123
2.030090539,65.88463965,5.4,206.55794,4969,123
1.11939018,74.2490798,5.4,336.31079,4970,123
1.469925391,69.91405814,5.4,243.66833,4971,123
2.063791203,70.1727473,5.4,248.68715,4972,123
1.10987211,73.45740838,5.4,127.1408,4973,123
1.006241174,74.66705664,5.4,131.13963,4974,123
0.884316531,82.97442974,5.4,245.74942,4975,123
0.977076522,85.38059104,5.4,228.96497,4976,123
1.458314049,80.56026373,5.4,275.56555,4977,123
1.41756182,83.30347968,5.4,185.37057,4978,123
1.223343033,92.15468858,5.4,171.66423,4979,123
0.916664576,98.30938132,5.4,307.31921,4980,123
1.130531663,73.13221205,5.4,215.21594,4981,123
0.688742157,132.6293488,5.4,584.48499,4982,123
0.814148291,103.8567802,5.4,416.52783,4983,123
1.018125798,84.3741157,5.4,278.27405,4984,123
0.716222593,96.1818613,5.4,274.86993,4985,123
0.971176789,112.7185694,5.4,228.0233,4986,123
0.576346984,118.3969227,5.4,432.8886,4987,123
1.051243879,107.2036333,5.4,274.5092,4988,123
1.062753147,95.58303055,5.4,333.0297,4989,123
1.913395984,79.72815208,5.4,265.5409,4990,123
1.38928187,84.63863193,5.4,420.4355,4991,123
1.054591101,89.90654648,5.4,307.42,4992,123
1.00447395,73.68407554,5.4,522.9963,4993,123
0.76505561,74.80069997,5.4,272.6518,4994,123
1.839042488,67.98866226,5.4,203.2111,4995,123
1.802377548,65.4133321,5.4,238.2027,4996,123
1.859349372,70.4105818,5.4,246.7284,4997,123
3.393266082,76.75328229,5.4,274.122,4998,123
2.112484395,65.15678645,5.4,270.7708,4999,123
1.621316221,65.5023255,5.4,218.1334,5000,123
2.487804875,63.32632779,5.4,281.2124,5001,123
2.444137484,67.13035553,5.4,258.5682,5002,123
1.006548228,81.2753241,5.4,291.7127,5003,123
0.864613827,85.9170426,5.4,136.088,5004,123
0.634353856,118.0014809,5.4,262.0394,5005,123
1.4323849,72.05411816,5.4,89.19601,5006,123
0.529337001,108.1954787,5.4,259.5523,5007,123
0.479758423,87.9090105,5.4,661.4196,5008,123
1.726620425,69.21868843,5.4,156.3224,5009,123
1.083896745,73.60160827,5.4,146.4362,5010,123
1.195677928,72.31525868,5.4,120.869,5011,123
0.736095969,117.3171109,5.4,353.3482,5012,123
0.410152754,126.262027,5.4,432.5877,5013,123
0.803930916,112.9966926,5.4,253.6669,5014,123
0.573158453,108.6496154,5.4,478.8921,5015,123
0.448082689,93.12355235,5.4,629.692,5016,123
1.309404272,94.81184293,5.4,309.0803,5017,123
2.535276044,109.603944,5.4,256.9584,5018,123
0.550130232,112.2379712,5.4,523.1513,5019,123
0.456188252,88.06473092,5.4,386.0611,5020,123
1.265031344,75.85448757,5.4,377.0819,5021,123
1.054380012,81.78135986,5.4,363.2759,5022,123
3.445757,90.37758018,5.4,421.7628,5023,123
0.727202939,111.6091447,5.4,327.6713,5024,123
0.441598244,88.9342929,5.4,504.4681,5025,123
0.751185601,77.10184302,5.4,293.7617,5026,123
1.947276027,59.75200348,4.8,243.39799,5027,124
0.961623825,70.12108017,4.8,363.31973,5028,124
1.968101814,69.93536431,4.8,206.55794,5029,124
1.397696712,78.62703638,4.8,336.31079,5030,124
1.329378173,77.04840546,4.8,243.66833,5031,124
1.826128255,78.49075799,4.8,248.68715,5032,124
0.738944864,93.68656457,4.8,245.74942,5033,124
0.879239694,98.72037969,4.8,228.96497,5034,124
1.130097822,93.58709529,4.8,275.56555,5035,124
0.779563917,82.74147453,4.8,215.21594,5036,124
0.468562892,101.5690903,4.8,576.61603,5037,124
0.696141528,105.8738192,4.8,584.48499,5038,124
0.617748669,107.9927323,4.8,394.61996,5039,124
0.966433806,81.34730203,4.8,416.52783,5040,124
1.338545507,65.56456469,4.8,278.27405,5041,124
0.840420287,76.26450234,4.8,274.86993,5042,124
0.454784668,87.95298658,4.8,359.18896,5043,124
0.992219846,90.49413774,4.8,228.0233,5044,124
0.581697954,102.3236661,4.8,432.8886,5045,124
1.566716905,92.17113326,4.8,274.5092,5046,124
1.306882683,77.33486795,4.8,333.0297,5047,124
2.642615218,62.12978543,4.8,265.5409,5048,124
2.286108252,71.62936686,4.8,420.4355,5049,124
1.612570824,79.76572618,4.8,307.42,5050,124
1.605864747,54.38148493,4.8,522.9963,5051,124
0.973989091,57.81520194,4.8,272.6518,5052,124
2.104834609,53.0239394,4.8,203.2111,5053,124
1.766774727,54.88072528,4.8,238.2027,5054,124
2.091389059,59.94159255,4.8,246.7284,5055,124
6.737192064,71.37564485,4.8,274.122,5056,124
2.148406083,58.71935213,4.8,270.7708,5057,124
2.177149421,55.08937904,4.8,218.1334,5058,124
1.909400547,62.34227428,4.8,281.2124,5059,124
2.29628182,67.76323501,4.8,258.5682,5060,124
1.295684446,84.1162703,4.8,291.7127,5061,124
0.419394074,74.05973057,4.8,298.9396,5062,124
1.302059043,59.71362176,4.8,89.19601,5063,124
0.708238922,93.8836228,4.8,259.5523,5064,124
0.339851401,83.65295532,4.8,242.8009,5065,124
0.355693811,98.61557703,4.8,821.5139,5066,124
0.651165548,75.4063636,4.8,661.4196,5067,124
1.864131871,61.24932088,4.8,156.3224,5068,124
0.646945927,75.68309362,4.8,325.5844,5069,124
0.936015794,68.15382579,4.8,146.4362,5070,124
0.777711722,71.60889064,4.8,120.869,5071,124
0.816995153,89.26506977,4.8,353.3482,5072,124
0.944864151,85.8580184,4.8,253.6669,5073,124
0.65808354,83.5685442,4.8,478.8921,5074,124
